SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,Availability,Storage Class,Volume Type,Fee Code,Fee Description,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,Durability,From Region Code,Overhead,Region Code,serviceName,To Region Code
UWF2DVVUJYNTSG9Y,JRTCKXETXF,UWF2DVVUJYNTSG9Y.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.005 per GB for S3-API-OL-BytesReturned in US East (N. Virginia),2025-05-01,0,Inf,GB,0.0050000000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-OL-BytesReturned,Bytes Returned by OL APs,,,,,,USE1-S3-API-OL-BytesReturned,,,,,us-east-1,Amazon Simple Storage Service,
UXYE5TDKWJ4BXQUZ,JRTCKXETXF,UXYE5TDKWJ4BXQUZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.05 per GB fee for bytes processed for compaction in S3 Table Buckets in US East (N. Virginia),2025-05-01,0,Inf,GB,0.0500000000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,S3-Tables-ProcessedBytes,Fee for bytes processed for compaction in S3 Table Buckets,,,,,,,,Tables-ProcessedBytes,,,,,us-east-1,Amazon Simple Storage Service,
UZ97FXBPAWWFE5MW,JRTCKXETXF,UZ97FXBPAWWFE5MW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US East (N. Virginia) Data Transfer for Replication Time Control to Asia Pacific (Mumbai),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,US East (N. Virginia),AWS Region,Asia Pacific (Mumbai),AWS Region,APS3-USE1-S3RTC-In-Bytes,,,us-east-1,,,Amazon Simple Storage Service,ap-south-1
UZGSR6458KAW564Q,JRTCKXETXF,UZGSR6458KAW564Q.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.021 per GB-Mo for TimedStorage-ByteHrs:INTDAAS3ObjectOverhead in US East (N. Virginia),2025-05-01,0,Inf,GB-Mo,0.0210000000,USD,Storage,AmazonS3,US East (N. Virginia),AWS Region,N/A,Intelligent-Tiering,INTDAAObjectOverhead,,,,,,,,,,TimedStorage-ByteHrs,INTDAAS3ObjectOverhead,N/A,,,us-east-1,Amazon Simple Storage Service,
UZH72V9DN4VNU5PT,JRTCKXETXF,UZH72V9DN4VNU5PT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US West (Oregon) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,US West (Oregon),AWS Region,US East (N. Virginia),AWS Region,USE1-USW2-S3RTC-In-Bytes,,,us-west-2,,,Amazon Simple Storage Service,us-east-1
UZVPN9AWBCUHZHXM,JRTCKXETXF,UZVPN9AWBCUHZHXM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.01 per Expedited Glacier request,2025-05-01,0,Inf,Requests,0.0100000000,USD,API Request,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-Tier6,Expedited Glacier Restore Requests,,,,,,Requests-Tier6,,,,,us-east-1,Amazon Simple Storage Service,
V3FJPYVPSSZPUJ4K,JRTCKXETXF,V3FJPYVPSSZPUJ4K.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.015 per GB - Europe (Spain) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0150000000,USD,,AmazonS3,,,,,,,,,,InterRegion Outbound,Europe (Spain),AWS Region,US East (N. Virginia),AWS Region,EUS2-USE1-S3RTC-Out-Bytes,,,eu-south-2,,,Amazon Simple Storage Service,us-east-1
V4Y7ZXAEJXM229PW,JRTCKXETXF,V4Y7ZXAEJXM229PW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0 per Requests for Requests-INT-DAA-Tier3:RestoreObject in US East (N. Virginia),2025-05-01,0,Inf,Requests,0.0000000000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-DAA-TIER3,Standard INT Restore Requests,,,,,,USE1-Requests-INT-DAA-Tier3,RestoreObject,,,,us-east-1,Amazon Simple Storage Service,
V864CUATU8B6K24F,JRTCKXETXF,V864CUATU8B6K24F.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US East (N. Virginia) Data Transfer for Replication Time Control to Asia Pacific (Jakarta),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,US East (N. Virginia),AWS Region,Asia Pacific (Jakarta),AWS Region,USE1-APS4-S3RTC-In-Bytes,,,us-east-1,,,Amazon Simple Storage Service,ap-southeast-3
VBHP3NBUHWJHYBZA,JRTCKXETXF,VBHP3NBUHWJHYBZA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0067 per GB - Glacier Restore Fee (US),2025-05-01,0,Inf,GB,0.0067000000,USD,Fee,AmazonS3,US East (N. Virginia),AWS Region,,,,Glacier:PeakRestore,Pro-rated fee for retrieving greater than 5% of data stored,,,,,,,,Peak-Restore-Bytes-Delta,,,,,us-east-1,Amazon Simple Storage Service,
VFSW6ADYJ5NS2Z6P,JRTCKXETXF,VFSW6ADYJ5NS2Z6P.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.00 per 1 million object operations performed by Batch Operations,2025-05-01,0,Inf,Objects,0.0000010000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,S3-BatchOperations-Objects,Per object fee for object operations performed by Batch Operations,,,,,,,,BatchOperations-Objects,,,,,us-east-1,Amazon Simple Storage Service,
VH4B46R3JZENFAHS,JRTCKXETXF,VH4B46R3JZENFAHS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.001 per GB - Bulk Select Data Scanned Bytes,2025-05-01,0,Inf,GB,0.0010000000,USD,Fee,AmazonS3,US East (N. Virginia),AWS Region,,,,S3-Bulk-Select-Returned,Fee for Select Data Returned using Bulk tier,,,,,,,,Bulk-Select-Scanned-Bytes,,,,,us-east-1,Amazon Simple Storage Service,
VQWF4R66AMGZFZ7A,JRTCKXETXF,VQWF4R66AMGZFZ7A.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per 1,000 CompleteMultipartUpload requests to Glacier,2025-05-01,0,Inf,Requests,0.0000300000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-GLACIER-Tier1,CompleteMultipartUpload to Glacier,,,,,,Requests-GLACIER-Tier1,CompleteMultipartUpload,,,,us-east-1,Amazon Simple Storage Service,
VTJSQK98EPBENQ82,JRTCKXETXF,VTJSQK98EPBENQ82.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.015 per GB - US East (N. Virginia) Data Transfer for Replication Time Control to Israel (Tel Aviv),2025-05-01,0,Inf,GB,0.0150000000,USD,,AmazonS3,,,,,,,,,,InterRegion Outbound,US East (N. Virginia),AWS Region,Israel (Tel Aviv),AWS Region,USE1-ILC1-S3RTC-Out-Bytes,,,us-east-1,,,Amazon Simple Storage Service,il-central-1
VUCQUWK8JADFEN65,JRTCKXETXF,VUCQUWK8JADFEN65.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.015 per 1 million objects in source bucket,2025-05-01,0,Inf,Objects,0.0000000150,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,S3-BatchOperations-Manifest,Per object fee to generate Batch Operations Manifest,,,,,,,,USE1-BatchOperations-Manifest,,,,,us-east-1,Amazon Simple Storage Service,
VXVATDCKHC3FZR67,JRTCKXETXF,VXVATDCKHC3FZR67.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.015 per GB - Canada (Central) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0150000000,USD,,AmazonS3,,,,,,,,,,InterRegion Outbound,Canada (Central),AWS Region,US East (N. Virginia),AWS Region,CAN1-USE1-S3RTC-Out-Bytes,,,ca-central-1,,,Amazon Simple Storage Service,us-east-1
W3EHSZJ6D8YH7SDE,JRTCKXETXF,W3EHSZJ6D8YH7SDE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - EU (Stockholm) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,EU (Stockholm),AWS Region,US East (N. Virginia),AWS Region,USE1-EUN1-S3RTC-In-Bytes,,,eu-north-1,,,Amazon Simple Storage Service,us-east-1
WBQWWBU23KMKD5MU,JRTCKXETXF,WBQWWBU23KMKD5MU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - US East (N. Virginia) Data Transfer for Replication Time Control to EU (Milan),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,US East (N. Virginia),AWS Region,EU (Milan),AWS Region,EUS1-USE1-S3RTC-In-Bytes,,,us-east-1,,,Amazon Simple Storage Service,eu-south-1
WDAC2WRXVNRSNQS6,JRTCKXETXF,WDAC2WRXVNRSNQS6.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.004 per 10,000 GET and all other requests from Glacier,2025-05-01,0,Inf,Requests,0.0000004000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-GDA-Tier2,GET and all other requests to GDA,,,,,,Requests-GDA-Tier2,,,,,us-east-1,Amazon Simple Storage Service,
WFGTEEDEV4VUKJ95,JRTCKXETXF,WFGTEEDEV4VUKJ95.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per 1,000 DeleteAGGrant requests for S3 Access Grants,2025-05-01,0,Inf,Requests,0.0000000000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-Tier8,Access Grants Requests-DeleteAGGrant,,,,,,Requests-Tier8,DeleteAGGrant,,,,us-east-1,Amazon Simple Storage Service,
WNBPSS297NF6ZZZ4,JRTCKXETXF,WNBPSS297NF6ZZZ4.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0 per GB for Bulk-Retrieval-Bytes:IntAARestoreObject in US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,INT-AA-RestoreObject,Bulk INT Retrieval,,,,,,USE1-Bulk-Retrieval-Bytes,IntAARestoreObject,,,,us-east-1,Amazon Simple Storage Service,
WP9ANXZGBYYSGJEA,JRTCKXETXF,WP9ANXZGBYYSGJEA.JRTCKXETXF.PGHJ3S3EYE,OnDemand,$0.023 per GB - first 50 TB / month of storage used,2025-05-01,0,51200,GB-Mo,0.0230000000,USD,Storage,AmazonS3,US East (N. Virginia),AWS Region,99.99%,General Purpose,Standard,,,,,,,,,,TimedStorage-ByteHrs,,99.999999999%,,,us-east-1,Amazon Simple Storage Service,
WP9ANXZGBYYSGJEA,JRTCKXETXF,WP9ANXZGBYYSGJEA.JRTCKXETXF.D42MF2PVJS,OnDemand,$0.022 per GB - next 450 TB / month of storage used,2025-05-01,51200,512000,GB-Mo,0.0220000000,USD,Storage,AmazonS3,US East (N. Virginia),AWS Region,99.99%,General Purpose,Standard,,,,,,,,,,TimedStorage-ByteHrs,,99.999999999%,,,us-east-1,Amazon Simple Storage Service,
WP9ANXZGBYYSGJEA,JRTCKXETXF,WP9ANXZGBYYSGJEA.JRTCKXETXF.PXJDJ3YRG3,OnDemand,$0.021 per GB - storage used / month over 500 TB,2025-05-01,512000,Inf,GB-Mo,0.0210000000,USD,Storage,AmazonS3,US East (N. Virginia),AWS Region,99.99%,General Purpose,Standard,,,,,,,,,,TimedStorage-ByteHrs,,99.999999999%,,,us-east-1,Amazon Simple Storage Service,
WSSCMQUPMVKF9SW2,JRTCKXETXF,WSSCMQUPMVKF9SW2.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - Middle East (UAE) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,US East (N. Virginia),AWS Region,Middle East (UAE),AWS Region,USE1-MEC1-S3RTC-In-Bytes,,,us-east-1,,,Amazon Simple Storage Service,me-central-1
X56FPUUYTYXRPJ9X,JRTCKXETXF,X56FPUUYTYXRPJ9X.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - Asia Pacific (Hyderabad) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,Asia Pacific (Hyderabad),AWS Region,US East (N. Virginia),AWS Region,USE1-APS5-S3RTC-In-Bytes,,,ap-south-2,,,Amazon Simple Storage Service,us-east-1
X93RT39MPTT8JGPH,JRTCKXETXF,X93RT39MPTT8JGPH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.015 per GB - Asia Pacific (Malaysia) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0150000000,USD,,AmazonS3,,,,,,,,,,InterRegion Outbound,Asia Pacific (Malaysia),AWS Region,US East (N. Virginia),AWS Region,APS7-USE1-S3RTC-Out-Bytes,,,ap-southeast-5,,,Amazon Simple Storage Service,us-east-1
XA7RFYR3EDRKU93F,JRTCKXETXF,XA7RFYR3EDRKU93F.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.015 per GB - US East (N. Virginia) Data Transfer for Replication Time Control to EU (Milan),2025-05-01,0,Inf,GB,0.0150000000,USD,,AmazonS3,,,,,,,,,,InterRegion Outbound,US East (N. Virginia),AWS Region,EU (Milan),AWS Region,USE1-EUS1-S3RTC-Out-Bytes,,,us-east-1,,,Amazon Simple Storage Service,eu-south-1
XBUWHEQUW8S6NWCQ,JRTCKXETXF,XBUWHEQUW8S6NWCQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - EU (Ireland) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,EU (Ireland),AWS Region,US East (N. Virginia),AWS Region,USE1-EU-S3RTC-In-Bytes,,,eu-west-1,,,Amazon Simple Storage Service,us-east-1
XEWBRUYWR8PSDPD3,JRTCKXETXF,XEWBRUYWR8PSDPD3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB Standard retrieval fee from Glacier Deep Archive in US East (N. Virginia),2025-05-01,0,Inf,GB,0.0200000000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,S3-Standard-Retrieval,Fee for Standard Retrieval of data stored from Glacier Deep Archive,,,,,,,,Standard-Retrieval-Bytes,DeepArchiveRestoreObject,,,,us-east-1,Amazon Simple Storage Service,
XJ55FGJ9YUVK2AV8,JRTCKXETXF,XJ55FGJ9YUVK2AV8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per 1,000 GetAGInstanceForPrefix requests for S3 Access Grants,2025-05-01,0,Inf,Requests,0.0000300000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-Tier8,Access Grants Requests-GetAGInstanceForPrefix,,,,,,Requests-Tier8,GetAGInstanceForPrefix,,,,us-east-1,Amazon Simple Storage Service,
XMBW7RX25X9PKU65,JRTCKXETXF,XMBW7RX25X9PKU65.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.015 per GB - US East (N. Virginia) Data Transfer for Replication Time Control to Africa (Cape Town),2025-05-01,0,Inf,GB,0.0150000000,USD,,AmazonS3,,,,,,,,,,InterRegion Outbound,US East (N. Virginia),AWS Region,Africa (Cape Town),AWS Region,USE1-AFS1-S3RTC-Out-Bytes,,,us-east-1,,,Amazon Simple Storage Service,af-south-1
XMSYDEX5BP3Q5UJE,JRTCKXETXF,XMSYDEX5BP3Q5UJE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.050 per 1,000 Glacier Requests,2025-05-01,0,Inf,Requests,0.0000500000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-Tier3,Restore Object,,,,,,Requests-Tier3,RestoreObject,,,,us-east-1,Amazon Simple Storage Service,
XSBEWRPB258Q6SZS,JRTCKXETXF,XSBEWRPB258Q6SZS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0033 per GB - Asia Pacific (Mumbai) InterRegion Inbound Base Data Transfer for MRAP to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0033000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,Asia Pacific (Mumbai),AWS Region,US East (N. Virginia),AWS Region,USE1-APS3-MRAP-In-Bytes,MRAP-Dtransfer,,ap-south-1,,,Amazon Simple Storage Service,us-east-1
XWGEGZEW7BN2F3J4,JRTCKXETXF,XWGEGZEW7BN2F3J4.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.015 per GB - South America (Sao Paulo) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0150000000,USD,,AmazonS3,,,,,,,,,,InterRegion Outbound,South America (Sao Paulo),AWS Region,US East (N. Virginia),AWS Region,SAE1-USE1-S3RTC-Out-Bytes,,,sa-east-1,,,Amazon Simple Storage Service,us-east-1
XYKRX6D6HGHT8YCK,JRTCKXETXF,XYKRX6D6HGHT8YCK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per 1,000 UpdateAGLocation requests for S3 Access Grants,2025-05-01,0,Inf,Requests,0.0000300000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-Tier8,Access Grants Requests-UpdateAGLocation,,,,,,Requests-Tier8,UpdateAGLocation,,,,us-east-1,Amazon Simple Storage Service,
XZB6J2Q8H4NK3YRN,JRTCKXETXF,XZB6J2Q8H4NK3YRN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per 1,000 PUT for Replication Time Control to Glacier,2025-05-01,0,Inf,Requests,0.0000300000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-GLACIER-Tier1,PUT for Replication Time Control to Glacier,,,,,,Requests-GLACIER-Tier1,PutObjectReplTime,,,,us-east-1,Amazon Simple Storage Service,
Y2RN3FH9KNJSTZS9,JRTCKXETXF,Y2RN3FH9KNJSTZS9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per 1,000 ListAGGrants requests for S3 Access Grants,2025-05-01,0,Inf,Requests,0.0000300000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-Tier8,Access Grants Requests-ListAGGrants,,,,,,Requests-Tier8,ListAGGrants,,,,us-east-1,Amazon Simple Storage Service,
YAXYB5WAVB7U5BRN,JRTCKXETXF,YAXYB5WAVB7U5BRN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per 1,000 PUT,COPY,POST or LIST requests to Glacier Instant Retrieval,2025-05-01,0,Inf,Requests,0.0000200000,USD,API Request,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-GIR-Tier1,PUT/COPY/POST or LIST requests to Glacier Instant Retrieval,,,,,,Requests-GIR-Tier1,,,,,us-east-1,Amazon Simple Storage Service,
YEN7J7USEMFWVPDJ,JRTCKXETXF,YEN7J7USEMFWVPDJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - Asia Pacific (Osaka) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,Asia Pacific (Osaka),AWS Region,US East (N. Virginia),AWS Region,USE1-APN3-S3RTC-In-Bytes,,,ap-northeast-3,,,Amazon Simple Storage Service,us-east-1
YGBZV56DWE8D9528,JRTCKXETXF,YGBZV56DWE8D9528.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0033 per GB - Asia Pacific (Osaka) InterRegion Outbound Base Data Transfer for MRAP to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0033000000,USD,,AmazonS3,,,,,,,,,,InterRegion Outbound,Asia Pacific (Osaka),AWS Region,US East (N. Virginia),AWS Region,APN3-USE1-MRAP-Out-Bytes,MRAP-Dtransfer,,ap-northeast-3,,,Amazon Simple Storage Service,us-east-1
YJBVQJMPTTAMU8VT,JRTCKXETXF,YJBVQJMPTTAMU8VT.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per 1,000 CompleteMultipartUpload for Replication to Glacier,2025-05-01,0,Inf,Requests,0.0000300000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-GLACIER-Tier1,CompleteMultipartUpload for Replication to Glacier,,,,,,Requests-GLACIER-Tier1,CompleteMultipartUploadForRepl,,,,us-east-1,Amazon Simple Storage Service,
YPDTDAAQVBEXFN8X,JRTCKXETXF,YPDTDAAQVBEXFN8X.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - Europe (Zurich) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,Europe (Zurich),AWS Region,US East (N. Virginia),AWS Region,USE1-EUC2-S3RTC-In-Bytes,,,eu-central-2,,,Amazon Simple Storage Service,us-east-1
YQHTRZZKTT737SRB,JRTCKXETXF,YQHTRZZKTT737SRB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.01 per GB-Month prorated for objects deleted or overwritten before 30 days in One Zone-Infrequent Access,2025-05-01,0,Inf,GB-Mo,0.0100000000,USD,Fee,AmazonS3,US East (N. Virginia),AWS Region,,,,S3:EarlyDelete-ZIA,Pro-rated fee for objects deleted before 30 days in One Zone-Infrequent Access volume,,,,,,,,EarlyDelete-ZIA,,,,,us-east-1,Amazon Simple Storage Service,
YVEXJ74S5K3M7S2D,JRTCKXETXF,YVEXJ74S5K3M7S2D.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per 1,000 GetAGGrant requests for S3 Access Grants,2025-05-01,0,Inf,Requests,0.0000300000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-Tier8,Access Grants Requests-GetAGGrant,,,,,,Requests-Tier8,GetAGGrant,,,,us-east-1,Amazon Simple Storage Service,
YVYCS2TWE3XZSWEW,JRTCKXETXF,YVYCS2TWE3XZSWEW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per 1,000 DeleteAGInstancePolicy requests for S3 Access Grants,2025-05-01,0,Inf,Requests,0.0000000000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-Tier8,Access Grants Requests-DeleteAGInstancePolicy,,,,,,Requests-Tier8,DeleteAGInstancePolicy,,,,us-east-1,Amazon Simple Storage Service,
Z8X7XRC6YMB3B8CX,JRTCKXETXF,Z8X7XRC6YMB3B8CX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - Asia Pacific (Singapore) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,Asia Pacific (Singapore),AWS Region,US East (N. Virginia),AWS Region,USE1-APS1-S3RTC-In-Bytes,,,ap-southeast-1,,,Amazon Simple Storage Service,us-east-1
Z9FMHKA45WFKDM2T,JRTCKXETXF,Z9FMHKA45WFKDM2T.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per 1,000 PUT for Replication to Glacier,2025-05-01,0,Inf,Requests,0.0000300000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-GLACIER-Tier1,PUT for Replication to Glacier,,,,,,Requests-GLACIER-Tier1,PutObjectForRepl,,,,us-east-1,Amazon Simple Storage Service,
ZA83S68BYWE3USFB,JRTCKXETXF,ZA83S68BYWE3USFB.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - Middle East (Bahrain) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0000000000,USD,,AmazonS3,,,,,,,,,,InterRegion Inbound,Middle East (Bahrain),AWS Region,US East (N. Virginia),AWS Region,USE1-MES1-S3RTC-In-Bytes,,,me-south-1,,,Amazon Simple Storage Service,us-east-1
ZGASJWMFVH7NM8RK,JRTCKXETXF,ZGASJWMFVH7NM8RK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0036 per GB / month of storage used - Amazon Glacier,2025-05-01,0,Inf,GB-Mo,0.0036000000,USD,Storage,AmazonS3,US East (N. Virginia),AWS Region,N/A,Archive,Amazon Glacier,,,,,,,,,,TimedStorage-GlacierByteHrs,,99.999999999%,,Staging Storage 1,us-east-1,Amazon Simple Storage Service,
ZJCYZMS2P639GM42,JRTCKXETXF,ZJCYZMS2P639GM42.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.015 per GB - Asia Pacific (Tokyo) Data Transfer for Replication Time Control to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0150000000,USD,,AmazonS3,,,,,,,,,,InterRegion Outbound,Asia Pacific (Tokyo),AWS Region,US East (N. Virginia),AWS Region,APN1-USE1-S3RTC-Out-Bytes,,,ap-northeast-1,,,Amazon Simple Storage Service,us-east-1
ZQV49Z94DF5J3MH6,JRTCKXETXF,ZQV49Z94DF5J3MH6.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.03 per 1,000 CompleteMultipartUpload for Replication Time Control to Glacier,2025-05-01,0,Inf,Requests,0.0000300000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-GLACIER-Tier1,CompleteMultipartUpload for Replication Time Control to Glacier,,,,,,Requests-GLACIER-Tier1,CompleteMultipartUploadReplTime,,,,us-east-1,Amazon Simple Storage Service,
ZRGCHTXR5ZDB55NB,JRTCKXETXF,ZRGCHTXR5ZDB55NB.JRTCKXETXF.PGHJ3S3EYE,OnDemand,$0.0265 per GB-Mo for First 50 TB of Storage in S3 Table Buckets in US East (N. Virginia),2025-05-01,0,51200,GB-Mo,0.0265000000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,Analytics,Tables,,,,,,,,,,Tables-TimedStorage-ByteHrs,,,,,us-east-1,Amazon Simple Storage Service,
ZRGCHTXR5ZDB55NB,JRTCKXETXF,ZRGCHTXR5ZDB55NB.JRTCKXETXF.D42MF2PVJS,OnDemand,$0.0253 per GB-Mo for Next 450 TB of Storage in S3 Table Buckets in US East (N. Virginia),2025-05-01,51200,512000,GB-Mo,0.0253000000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,Analytics,Tables,,,,,,,,,,Tables-TimedStorage-ByteHrs,,,,,us-east-1,Amazon Simple Storage Service,
ZRGCHTXR5ZDB55NB,JRTCKXETXF,ZRGCHTXR5ZDB55NB.JRTCKXETXF.PXJDJ3YRG3,OnDemand,$0.0242 per GB-Mo for Over 500 TB of Storage in S3 Table Buckets in US East (N. Virginia),2025-05-01,512000,Inf,GB-Mo,0.0242000000,USD,,AmazonS3,US East (N. Virginia),AWS Region,,Analytics,Tables,,,,,,,,,,Tables-TimedStorage-ByteHrs,,,,,us-east-1,Amazon Simple Storage Service,
ZVPNU4F3BKCAQZWQ,JRTCKXETXF,ZVPNU4F3BKCAQZWQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0033 per GB - EU (Ireland) InterRegion Outbound Base Data Transfer for MRAP to US East (N. Virginia),2025-05-01,0,Inf,GB,0.0033000000,USD,,AmazonS3,,,,,,,,,,InterRegion Outbound,EU (Ireland),AWS Region,US East (N. Virginia),AWS Region,EU-USE1-MRAP-Out-Bytes,MRAP-Dtransfer,,eu-west-1,,,Amazon Simple Storage Service,us-east-1
