SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,usageType,operation,CallType,FromCountry,messagetype,NumberType,Region Code,serviceName,ToCountry
RT7F2W9UUZWUMJ75,JRTCKXETXF,RT7F2W9UUZWUMJ75.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Saint-Martin (French part),2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-MF-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Saint-Martin (French part)
RUX48TJ45WHBGRSN,JRTCKXETXF,RUX48TJ45WHBGRSN.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Malta in region USE1,2024-08-01,0,Inf,minutes,0.0197700000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-MT-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Malta
RYVQHQZ3XKKK89U4,JRTCKXETXF,RYVQHQZ3XKKK89U4.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Marshall Islands in region USE1,2024-08-01,0,Inf,minutes,0.4882500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-MH-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Marshall Islands
S45PY33S4KHN2STM,JRTCKXETXF,S45PY33S4KHN2STM.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Ecuador in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4927500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-EC-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Ecuador
S6SK4APQV3RTWAC8,JRTCKXETXF,S6SK4APQV3RTWAC8.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Jamaica in region USE1,2024-08-01,0,Inf,minutes,0.4905000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-JM-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Jamaica
S79VHDYC5SKPARFM,JRTCKXETXF,S79VHDYC5SKPARFM.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Armenia in region USE1,2024-08-01,0,Inf,minutes,0.4593000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-AM-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Armenia
S7G4SV73HNPNB39V,JRTCKXETXF,S7G4SV73HNPNB39V.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Bhutan in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1726500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-BT-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bhutan
SE6HEWSGGFQ3ACEX,JRTCKXETXF,SE6HEWSGGFQ3ACEX.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Bulgaria in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1392000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-BG-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Bulgaria
SEZ6P8CUKGTNWR5D,JRTCKXETXF,SEZ6P8CUKGTNWR5D.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Dominican Republic in region USE1,2024-08-01,0,Inf,minutes,0.2767000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-DO-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Dominican Republic
SGWKFVDDMUVH4Y2A,JRTCKXETXF,SGWKFVDDMUVH4Y2A.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Puerto Rico,2024-08-01,0,Inf,sms-message,0.0020000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-PR-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Puerto Rico
SHH2TWTTG3J8DW5B,JRTCKXETXF,SHH2TWTTG3J8DW5B.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Armenia in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4593000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-AM-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Armenia
SJWDSE4BCANTTM2V,JRTCKXETXF,SJWDSE4BCANTTM2V.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Viet Nam in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1237500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-VN-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Viet Nam
SQTHWM7T8MRRPCH4,JRTCKXETXF,SQTHWM7T8MRRPCH4.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Greece in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2566900000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-GR-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Greece
SRVK227VDJVT2ZV9,JRTCKXETXF,SRVK227VDJVT2ZV9.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Hong Kong in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0789600000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-HK-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Hong Kong
SU4Z7Y9JUSH9VSEV,JRTCKXETXF,SU4Z7Y9JUSH9VSEV.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to United States of America in region USE1,2024-08-01,0,Inf,minutes,0.0048000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-US-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,United States of America
SVXZZ9R49Y3E65V2,JRTCKXETXF,SVXZZ9R49Y3E65V2.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Egypt in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2917500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-EG-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Egypt
SXNDHCZUBRPGWD3M,JRTCKXETXF,SXNDHCZUBRPGWD3M.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Ukraine in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4195600000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-UA-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Ukraine
SY4GG9NTGTDT5DTW,JRTCKXETXF,SY4GG9NTGTDT5DTW.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Brazil in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0684100000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-BR-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Brazil
T2MYHXM8SHDB9V2V,JRTCKXETXF,T2MYHXM8SHDB9V2V.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Kuwait in region USE1,2024-08-01,0,Inf,minutes,0.1987500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-KW-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Kuwait
T8JDBFF36U8CXB7S,JRTCKXETXF,T8JDBFF36U8CXB7S.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Hungary in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0920000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-HU-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Hungary
T9NVUK35345FSG5W,JRTCKXETXF,T9NVUK35345FSG5W.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to South Africa in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0273250000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-ZA-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,South Africa
TAU4VPSKMX667NDA,JRTCKXETXF,TAU4VPSKMX667NDA.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to New Zealand in region USE1,2024-08-01,0,Inf,minutes,0.0614100000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-NZ-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,New Zealand
TERR4RXM5EWCM88T,JRTCKXETXF,TERR4RXM5EWCM88T.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to United States of America Toll Free in region USE1,2024-08-01,0,Inf,minutes,0.0000000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-US-TollFree-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,United States of America Toll Free
TEW3VHUVKWVKF77P,JRTCKXETXF,TEW3VHUVKWVKF77P.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Numbers for United States in USE1 region,2024-08-01,0,Inf,NumberMonths,1.0000000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-US-did-numberscharge,,,United States of America,,DDI,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
TEW5HMNDP8TQQV7U,JRTCKXETXF,TEW5HMNDP8TQQV7U.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Costa Rica,2024-08-01,0,Inf,sms-message,0.0020000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-CR-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Costa Rica
TF2JQHSWWYGHCX24,JRTCKXETXF,TF2JQHSWWYGHCX24.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Kenya in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.5118000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-KE-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Kenya
TFC39FD7VEWGB9NV,JRTCKXETXF,TFC39FD7VEWGB9NV.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Guam in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0397500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-GU-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Guam
TGAQRCEX4W98RXE6,JRTCKXETXF,TGAQRCEX4W98RXE6.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Ecuador,2024-08-01,0,Inf,sms-message,0.0020000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-EC-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Ecuador
TMUYY2CZH53SM3XS,JRTCKXETXF,TMUYY2CZH53SM3XS.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Australia in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0476800000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-AU-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Australia
TMXGMGY8TXWDYED7,JRTCKXETXF,TMXGMGY8TXWDYED7.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Italy in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0842000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-IT-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Italy
TSWUN9YUAGFWFTKV,JRTCKXETXF,TSWUN9YUAGFWFTKV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.0048 per minutes for US-VI-outbound-minutes in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0048000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-VI-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,US Virgin Islands
TWPY3BNA4H853MTE,JRTCKXETXF,TWPY3BNA4H853MTE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Portugal in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0894800000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-PT-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Portugal
U2ZWUJ96JFCBAYKR,JRTCKXETXF,U2ZWUJ96JFCBAYKR.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Czech Republic in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1433600000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-CZ-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Czech Republic
U347AZQ3UJ6JJ5BU,JRTCKXETXF,U347AZQ3UJ6JJ5BU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$1.00 per NumberMonths for SMA-DialIn-PR-did-numberscharge in US East (N. Virginia),2024-08-01,0,Inf,NumberMonths,1.0000000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-PR-did-numberscharge,,,Puerto Rico,,DDI,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
U4E7G7JQS3XKEYFZ,JRTCKXETXF,U4E7G7JQS3XKEYFZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Japan in region USE1,2024-08-01,0,Inf,minutes,0.0648000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-JP-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Japan
U732W56KCHMK9UG7,JRTCKXETXF,U732W56KCHMK9UG7.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Saint-Martin (French part) in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2091000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-MF-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Saint-Martin (French part)
U77D3PUJX9RBUEDC,JRTCKXETXF,U77D3PUJX9RBUEDC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made to Austria in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0380000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-AT-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Austria
U7R8HTVVM33PNAGU,JRTCKXETXF,U7R8HTVVM33PNAGU.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Venezuela in region USE1,2024-08-01,0,Inf,minutes,0.2839500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-VE-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Venezuela
U8QDNSMH5X4F8YWE,JRTCKXETXF,U8QDNSMH5X4F8YWE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Puerto Rico in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.0060000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-PR-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Puerto Rico
U9J4N2KJRHNUZ7SV,JRTCKXETXF,U9J4N2KJRHNUZ7SV.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Fiji in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.5358000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-FJ-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Fiji
UAZCGTUG4CC827X8,JRTCKXETXF,UAZCGTUG4CC827X8.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Cyprus in region USE1,2024-08-01,0,Inf,minutes,0.2170700000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-CY-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Cyprus
UBAPCSY7RGE856AC,JRTCKXETXF,UBAPCSY7RGE856AC.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Kuwait,2024-08-01,0,Inf,sms-message,0.1400000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-KW-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Kuwait
UBDSJW9UVFVRKW3V,JRTCKXETXF,UBDSJW9UVFVRKW3V.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to Hungary in region USE1,2024-08-01,0,Inf,minutes,0.0920000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-HU-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Hungary
UBVS67R29PPRJ59D,JRTCKXETXF,UBVS67R29PPRJ59D.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Philippines in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2616000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-PH-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Philippines
UDFWMDXUTUEDX63Q,JRTCKXETXF,UDFWMDXUTUEDX63Q.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Dominican Republic,2024-08-01,0,Inf,sms-message,0.1400000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-DO-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Dominican Republic
UGNSRVA2C6CSQNCV,JRTCKXETXF,UGNSRVA2C6CSQNCV.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Guatemala in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.3417000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-GT-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Guatemala
UHVU6AYE9JW8T37U,JRTCKXETXF,UHVU6AYE9JW8T37U.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Macao in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2073000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-MO-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Macao
UM6MWWTJQC7ZP33A,JRTCKXETXF,UM6MWWTJQC7ZP33A.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Numbers for Switzerland in USE1 region,2024-08-01,0,Inf,NumberMonths,0.3750000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-CH-did-numberscharge,,,Switzerland,,DDI,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
UNXFX8SH6SXFKUXC,JRTCKXETXF,UNXFX8SH6SXFKUXC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Ethiopia in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4789500000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-ET-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Ethiopia
UR6UETVJR7KZ5VCS,JRTCKXETXF,UR6UETVJR7KZ5VCS.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Greece in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.2566900000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-GR-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Greece
UTG34P5P5VMJHK7M,JRTCKXETXF,UTG34P5P5VMJHK7M.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to Belgium in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.1575000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-BE-outbound-minutes,,,United States of America,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Belgium
UYDNMK6TET3RSEJW,JRTCKXETXF,UYDNMK6TET3RSEJW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.375 per NumberMonths for SMA-DialIn-DK-did-numberscharge in US East (N. Virginia),2024-08-01,0,Inf,NumberMonths,0.3750000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-DK-did-numberscharge,,,Denmark,,DDI,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,
V6KCZ5A7W6AZ8TAR,JRTCKXETXF,V6KCZ5A7W6AZ8TAR.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Toll Free Minutes to Denmark in USE1 region,2024-08-01,0,Inf,minutes,0.3225000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-DK-tollfree-mins,,SMA Toll-Free,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Denmark
VDDRYASY26MDKPSJ,JRTCKXETXF,VDDRYASY26MDKPSJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMS message sent from United States of America to Faroe Islands,2024-08-01,0,Inf,sms-message,0.1200000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-US-FO-sms-message-Sent,,,United States of America,outbound,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,Faroe Islands
VE87KWEZ26QQEBFK,JRTCKXETXF,VE87KWEZ26QQEBFK.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial In Toll Free Minutes to United Kingdom in USE1 region,2024-08-01,0,Inf,minutes,0.0911510000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialIn-GB-tollfree-mins,,SMA Toll-Free,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,United Kingdom
VEBZKAQH9XHQJFDY,JRTCKXETXF,VEBZKAQH9XHQJFDY.JRTCKXETXF.6YS6EN2CT7,OnDemand,Per minute charge for calls made from United States of America to El Salvador in US East (N. Virginia),2024-08-01,0,Inf,minutes,0.4131000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SV-outbound-minutes,,Standard,,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,El Salvador
VJ47P5HYSV5RB88V,JRTCKXETXF,VJ47P5HYSV5RB88V.JRTCKXETXF.6YS6EN2CT7,OnDemand,SMA Dial Out minutes for calls made to United Kingdom in region USE1,2024-08-01,0,Inf,minutes,0.0190000000,USD,AmazonChimeVoiceConnector,AmazonChimeVoiceConnector,US East (N. Virginia),AWS Region,USE1-SMA-DialOut-GB-minutes,,SMA Outbound,Worldwide,,,us-east-1,Amazon Chime Voice Connector a service sold by AMCS LLC,United Kingdom
